feature,logistic_top20_frequency,mean_absolute_coefficient,mean_standardized_coefficient,sign_consistency,rf_top20_frequency,mean_ap_drop,ap_drop_std_across_folds,logistic_rank,rf_rank,meets_either_method_60pct_rule,meets_both_methods_60pct_rule,evidence_frequency_sum,mean_rank
feature_585,0.0,0.06221432344261644,0.03854432142322528,0.6666666666666666,0.2,0.0030843950937260094,0.0074567116082848925,468.0,34.0,False,False,0.2,251.0
feature_169,0.0,0.1594022554335851,-0.15351044006196643,0.8666666666666667,0.2,0.0008946940201067568,0.002397203983095524,351.0,156.0,False,False,0.2,253.5
feature_137,0.0,0.13430420695112877,0.058940230051919354,0.7333333333333333,0.2,0.0011090475976085405,0.0030228849122273705,388.0,146.0,False,False,0.2,267.0
feature_286,0.0,0.1753477644391494,-0.14377986553447977,0.8,0.2,0.00021773080585400298,0.007768573947186099,318.0,227.0,False,False,0.2,272.5
feature_479,0.0,0.11574723381498767,-0.02686556912534106,0.7333333333333334,0.2,0.001299973804127843,0.0047997930186923264,424.0,125.0,False,False,0.2,274.5
feature_345,0.0,0.1566950419262169,0.0680597671965108,0.6666666666666666,0.2,0.00027323966275364964,0.005951579052100109,358.0,223.0,False,False,0.2,290.5
feature_447,0.0,0.1270617908758643,0.0019865629773512766,0.6,0.2,0.0004216897699386695,0.004125636132439186,401.0,206.0,False,False,0.2,303.5
feature_126,0.0,0.2844671437697001,0.2844671437697001,1.0,0.2,-0.0007065917157877559,0.006691752186482361,152.0,468.0,False,False,0.2,310.0
feature_102,0.0,0.25122051978839444,-0.23775625137465387,0.9333333333333333,0.2,-0.00046141022345965176,0.00442655772144333,186.0,445.0,False,False,0.2,315.5
feature_065,0.0,0.12226846026631003,-0.07868924191961993,0.6666666666666667,0.2,0.00026138590098874584,0.008219498280725848,414.0,224.0,False,False,0.2,319.0
feature_195,0.0,0.19271935746913668,0.18514867535651808,0.9333333333333333,0.2,-0.00019929869162916837,0.002907409454298445,278.0,412.0,False,False,0.2,345.0
feature_441,0.0,0.25160085554613965,0.2368823354347083,0.9333333333333333,0.2,-0.001119693804970114,0.008351138681865766,184.0,510.0,False,False,0.2,347.0
feature_213,0.0,0.2947851545587615,0.19627964079518784,0.7333333333333333,0.2,-0.00399460476477735,0.010386288253868297,143.0,584.0,False,False,0.2,363.5
feature_351,0.0,0.2543677282608742,0.07033819230263876,0.7333333333333333,0.2,-0.006773517870162918,0.012921932229829755,179.0,590.0,False,False,0.2,384.5
feature_247,0.0,0.2164682065227019,0.16242750026082026,0.8,0.2,-0.0024251638183366655,0.006625687999530448,242.0,566.0,False,False,0.2,404.0
feature_452,0.0,0.12236915137953909,0.08443409689915317,0.8,0.2,-0.001541061063203299,0.008120260994618985,412.0,529.0,False,False,0.2,470.5
feature_026,0.13333333333333333,0.474681459442397,-0.41175862761407267,0.8,0.0,0.002206539974342725,0.005481957026886593,50.0,57.0,False,False,0.13333333333333333,53.5
feature_310,0.13333333333333333,0.46088870715635905,0.45604749547016765,0.9333333333333333,0.0,0.0020716452940049202,0.004059556596946801,53.0,66.0,False,False,0.13333333333333333,59.5
feature_060,0.13333333333333333,0.39804245873552585,0.39516253593186385,0.9333333333333333,0.0,0.0018464985761089958,0.00634139696341321,76.0,79.0,False,False,0.13333333333333333,77.5
feature_499,0.13333333333333333,0.4960999260974272,-0.4960999260974272,1.0,0.0,0.0007720882028752244,0.004725875447333386,47.0,166.0,False,False,0.13333333333333333,106.5
feature_316,0.13333333333333333,0.3964858307397677,-0.38498140928836816,0.9333333333333333,0.0,0.0009540386669649736,0.006873236472698921,78.0,155.0,False,False,0.13333333333333333,116.5
feature_000,0.13333333333333333,0.3110431457030211,-0.28506771871681114,0.9333333333333333,0.0,0.0011593745195571806,0.0031260658342094337,127.0,135.0,False,False,0.13333333333333333,131.0
feature_107,0.13333333333333333,0.5367362447858585,0.5367362447858585,1.0,0.0,0.00011287557712606282,0.0038642187532322413,35.0,244.0,False,False,0.13333333333333333,139.5
feature_029,0.13333333333333333,0.41635163035122186,0.41635163035122186,1.0,0.0,0.00029603689121954956,0.0007680175701845742,69.0,219.0,False,False,0.13333333333333333,144.0
feature_249,0.13333333333333333,0.541682736747405,0.541682736747405,1.0,0.0,1.7472876090033712e-06,3.907053869974611e-06,32.0,262.0,False,False,0.13333333333333333,147.0
feature_072,0.13333333333333333,0.3434231980085949,0.30663829496540995,0.8,0.0,0.00010506066040872342,0.0015891948326766606,104.0,246.0,False,False,0.13333333333333333,175.0
feature_566,0.13333333333333333,0.5033797364447533,-0.5033797364447533,1.0,0.0,-0.00032056882935515,0.0014055828742859488,43.0,424.0,False,False,0.13333333333333333,233.5
feature_567,0.13333333333333333,0.45100192339506495,0.45100192339506495,1.0,0.0,-0.00020333393923380178,0.0019101073163411818,57.0,414.0,False,False,0.13333333333333333,235.5
feature_578,0.13333333333333333,0.5165988798023304,-0.4598133325727745,0.9333333333333333,0.0,-0.00047336409699077494,0.003513209566153766,39.0,448.0,False,False,0.13333333333333333,243.5
feature_413,0.13333333333333333,0.39220265680239846,0.11824757774837534,0.7333333333333333,0.0,-0.00022325538077428618,0.000923135437569917,80.0,415.0,False,False,0.13333333333333333,247.5
feature_094,0.13333333333333333,0.443096411300334,-0.443096411300334,1.0,0.0,-0.0003958345534885037,0.0017095694223242404,61.0,436.0,False,False,0.13333333333333333,248.5
feature_119,0.13333333333333333,0.4051575909549671,-0.40158591861465254,0.9333333333333333,0.0,-0.00047180568147598784,0.0010747845749734686,71.0,446.0,False,False,0.13333333333333333,258.5
feature_271,0.13333333333333333,0.3397289418784542,0.2776164521154469,0.8,0.0,-0.00028943142121766913,0.0032409148353686073,108.0,420.0,False,False,0.13333333333333333,264.0
feature_188,0.13333333333333333,0.4513294180920918,0.44779696677555364,0.9333333333333333,0.0,-0.0008962696197486686,0.001663684621491528,56.0,484.0,False,False,0.13333333333333333,270.0
feature_113,0.13333333333333333,0.5750744944676031,0.5750744944676031,1.0,0.0,-0.0016686013902446413,0.003703797904240001,24.0,537.0,False,False,0.13333333333333333,280.5
feature_301,0.13333333333333333,0.37278937368956516,0.37278937368956516,1.0,0.0,-0.0009678355102146522,0.003277297184152338,89.0,495.0,False,False,0.13333333333333333,292.0
feature_317,0.13333333333333333,0.3942689267405811,-0.3942689267405811,1.0,0.0,-0.003416220558676656,0.010381603612160334,79.0,577.0,False,False,0.13333333333333333,328.0
feature_016,0.13333333333333333,0.3177059607341392,0.28248750137775674,0.8666666666666667,0.0,-0.0019984335279307265,0.004203579921699085,123.0,557.0,False,False,0.13333333333333333,340.0
feature_204,0.06666666666666667,0.533221472145852,-0.533221472145852,1.0,0.0,0.0016487262497289746,0.0044144409668469085,37.0,97.0,False,False,0.06666666666666667,67.0
feature_048,0.06666666666666667,0.35946576983225825,-0.3516147992225397,0.8666666666666667,0.0,0.0021680993584994573,0.006449652804922774,97.0,60.0,False,False,0.06666666666666667,78.5
feature_562,0.06666666666666667,0.3572976820423758,-0.3572976820423758,1.0,0.0,0.0021491232746333375,0.005429495384062304,98.0,62.0,False,False,0.06666666666666667,80.0
feature_573,0.06666666666666667,0.40845225872565416,-0.40845225872565416,1.0,0.0,0.0014458012529326935,0.0075973203034329796,70.0,106.0,False,False,0.06666666666666667,88.0
feature_471,0.06666666666666667,0.45690208343705907,0.45690208343705907,1.0,0.0,0.001160957667249516,0.003932181695764285,55.0,134.0,False,False,0.06666666666666667,94.5
feature_020,0.06666666666666667,0.4022937258700837,0.388093239659802,0.9333333333333333,0.0,0.0012036153379985906,0.002052601362181333,74.0,132.0,False,False,0.06666666666666667,103.0
feature_299,0.06666666666666667,0.4484664245682082,-0.4484664245682082,1.0,0.0,0.0010064005536882027,0.0025014421171440757,58.0,152.0,False,False,0.06666666666666667,105.0
feature_100,0.06666666666666667,0.30608823806901836,0.30608823806901836,1.0,0.0,0.0017479177271519635,0.0023446199389179287,131.0,88.0,False,False,0.06666666666666667,109.5
feature_542,0.06666666666666667,0.3016822842646702,0.2815084025868823,0.8,0.0,0.0016698145396926024,0.0038118852678365013,134.0,95.0,False,False,0.06666666666666667,114.5
feature_349,0.06666666666666667,0.42924461106070294,0.41047107979582154,0.9333333333333333,0.0,0.00047544676983787463,0.0012474053204437987,64.0,202.0,False,False,0.06666666666666667,133.0
feature_388,0.06666666666666667,0.3982622535750087,0.3982622535750087,1.0,0.0,0.000502662610921852,0.00281702059994518,75.0,198.0,False,False,0.06666666666666667,136.5
feature_361,0.06666666666666667,0.3034074405412674,0.2790717528966942,0.8666666666666667,0.0,0.0011335850078351233,0.00677575406384446,132.0,143.0,False,False,0.06666666666666667,137.5
feature_282,0.06666666666666667,0.28655379961837074,0.28655379961837074,1.0,0.0,0.0011383275697219714,0.006497285948907976,151.0,139.0,False,False,0.06666666666666667,145.0
feature_387,0.06666666666666667,0.5029177666010561,0.5029177666010561,1.0,0.0,4.895840983084229e-06,1.0947433245205733e-05,44.0,261.0,False,False,0.06666666666666667,152.5
feature_006,0.06666666666666667,0.2998049617550584,-0.13551766218665617,0.7333333333333334,0.0,0.0006370797929723005,0.004115098770875252,135.0,183.0,False,False,0.06666666666666667,159.0
feature_358,0.06666666666666667,0.404600442238956,0.3682152762404983,0.8,0.0,6.786452033902268e-06,1.5174968073847179e-05,73.0,259.0,False,False,0.06666666666666667,166.0
feature_389,0.06666666666666667,0.2842902307588958,-0.27655420298509553,0.8666666666666667,0.0,0.00016867919301914434,0.0026814651887344123,153.0,231.0,False,False,0.06666666666666667,192.0
feature_210,0.06666666666666667,0.28329673098118824,-0.1916493503084655,0.6666666666666667,0.0,3.589209339652777e-05,0.008016801364862096,156.0,254.0,False,False,0.06666666666666667,205.0
feature_164,0.06666666666666667,0.5473410135994959,-0.5473410135994959,1.0,0.0,-6.515506406914999e-05,0.002226750634677233,31.0,396.0,False,False,0.06666666666666667,213.5
feature_333,0.06666666666666667,0.5035522320660367,0.5035522320660367,1.0,0.0,-0.00010661813232691313,0.0051988966116329385,42.0,400.0,False,False,0.06666666666666667,221.0
feature_302,0.06666666666666667,0.43725558054826463,0.43725558054826463,1.0,0.0,-0.0006737097806945037,0.0018037234387647321,63.0,465.0,False,False,0.06666666666666667,264.0
feature_087,0.06666666666666667,0.18812448070190255,-0.011874122703254228,0.6,0.0,1.1671769489949658e-05,0.0012750554351923097,289.0,257.0,False,False,0.06666666666666667,273.0
feature_089,0.06666666666666667,0.39654645065511324,0.18147804928106195,0.7333333333333333,0.0,-0.0007656933557133502,0.005508273303177191,77.0,471.0,False,False,0.06666666666666667,274.0
feature_292,0.06666666666666667,0.2916665261222645,0.048803917541047896,0.7333333333333333,0.0,-0.00019935949840433343,0.0006252562516757172,149.0,413.0,False,False,0.06666666666666667,281.0
feature_251,0.06666666666666667,0.2995324696724796,-0.29928595347452736,0.9333333333333333,0.0,-0.0003869687873005215,0.0019208420114027384,136.0,433.0,False,False,0.06666666666666667,284.5
feature_384,0.06666666666666667,0.26741856151308574,-0.26741856151308574,1.0,0.0,-0.0003578854914245866,0.0005453606484549424,168.0,429.0,False,False,0.06666666666666667,298.5
feature_476,0.06666666666666667,0.34799319685944863,-0.34031114752099295,0.9333333333333333,0.0,-0.0014543909546874548,0.0023178816026420326,102.0,525.0,False,False,0.06666666666666667,313.5
feature_547,0.06666666666666667,0.4620805295107932,0.4620805295107932,1.0,0.0,-0.004409964914928089,0.004105278850993009,52.0,586.0,False,False,0.06666666666666667,319.0
feature_146,0.06666666666666667,0.4170441819815118,-0.4170441819815118,1.0,0.0,-0.003554523236083925,0.00594804525505068,68.0,578.0,False,False,0.06666666666666667,323.0
feature_108,0.06666666666666667,0.2930840624396298,-0.2920994754888992,0.9333333333333333,0.0,-0.0010895438987953549,0.002895160878398187,147.0,508.0,False,False,0.06666666666666667,327.5
feature_523,0.06666666666666667,0.29122875642366386,-0.2887425471928715,0.9333333333333333,0.0,-0.0011367060921815258,0.002723624398183396,150.0,513.0,False,False,0.06666666666666667,331.5
feature_278,0.06666666666666667,0.22204657450395165,0.026623079171181983,0.5333333333333333,0.0,-0.000552624540360852,0.0021046592794204395,228.0,455.0,False,False,0.06666666666666667,341.5
feature_491,0.06666666666666667,0.2523884218479941,0.2523884218479941,1.0,0.0,-0.00145834253938113,0.002392399696978606,182.0,526.0,False,False,0.06666666666666667,354.0
feature_281,0.06666666666666667,0.2232062238529159,-0.18940866875042048,0.7333333333333334,0.0,-0.002153418442498334,0.004930918576814997,226.0,560.0,False,False,0.06666666666666667,393.0
feature_340,0.0,0.5502126370044318,-0.5502126370044318,1.0,0.0,0.0015490046196245072,0.004733453510046085,30.0,100.0,False,False,0.0,65.0
feature_058,0.0,0.316533632877071,0.30772548723650495,0.8666666666666667,0.0,0.003648916979261181,0.0077389345880606135,124.0,24.0,False,False,0.0,74.0
feature_155,0.0,0.29600142884536784,-0.29600142884536784,1.0,0.0,0.003426433176250121,0.003215567428560338,140.0,26.0,False,False,0.0,83.0
feature_548,0.0,0.33886783107048013,-0.3010609488576428,0.8666666666666667,0.0,0.0019700296015037035,0.004283662195023177,109.0,71.0,False,False,0.0,90.0
feature_576,0.0,0.33345928410245335,0.3289914061920128,0.9333333333333333,0.0,0.0019618197070018885,0.005635549908634875,112.0,74.0,False,False,0.0,93.0
feature_133,0.0,0.38814971311730173,0.3583170882064117,0.9333333333333333,0.0,0.001445428778342191,0.00541664444897436,82.0,107.0,False,False,0.0,94.5
feature_588,0.0,0.323682425500932,0.323682425500932,1.0,0.0,0.0018366112505505312,0.003747816754547548,119.0,81.0,False,False,0.0,100.0
feature_239,0.0,0.2550664787901622,0.13186119798679974,0.8,0.0,0.003412817983001977,0.005366847876531607,178.0,27.0,False,False,0.0,102.5
feature_138,0.0,0.3527012908486016,0.3527012908486016,1.0,0.0,0.0014029640885674544,0.004876407184536461,99.0,112.0,False,False,0.0,105.5
feature_469,0.0,0.3707762306898665,0.3707762306898665,1.0,0.0,0.0013536561572346268,0.006164294936619962,94.0,118.0,False,False,0.0,106.0
feature_143,0.0,0.29452089406229537,-0.29452089406229537,1.0,0.0,0.00201179550577519,0.004306933710992253,144.0,70.0,False,False,0.0,107.0
feature_215,0.0,0.2949753526393662,-0.2949753526393662,1.0,0.0,0.001801616283386015,0.002900134980540179,142.0,84.0,False,False,0.0,113.0
feature_555,0.0,0.32876205708283235,-0.2899476034901222,0.8,0.0,0.0013200988927552892,0.003930189494480083,118.0,121.0,False,False,0.0,119.5
feature_376,0.0,0.23661397641611745,0.07911887197618687,0.6666666666666666,0.0,0.0026386179371805656,0.006178885155571052,205.0,39.0,False,False,0.0,122.0
feature_431,0.0,0.2574198085294031,0.2574198085294031,1.0,0.0,0.0020243001013781495,0.004344381066260514,175.0,69.0,False,False,0.0,122.0
feature_343,0.0,0.26654582039397584,-0.26654582039397584,1.0,0.0,0.001871186115590031,0.0018366126622654387,169.0,78.0,False,False,0.0,123.5
feature_221,0.0,0.44376730072513637,-0.44376730072513637,1.0,0.0,0.0005377559972591817,0.0016277138286265084,60.0,192.0,False,False,0.0,126.0
feature_338,0.0,0.26109415143098436,-0.26109415143098436,1.0,0.0,0.0017206496116545435,0.004754697624669104,172.0,93.0,False,False,0.0,132.5
feature_104,0.0,0.40480866328821935,-0.40480866328821935,1.0,0.0,0.000509709266166423,0.001971580263836258,72.0,197.0,False,False,0.0,134.5
feature_121,0.0,0.22341382598831747,0.22341382598831747,1.0,0.0,0.002321976567250435,0.004407550048257767,225.0,50.0,False,False,0.0,137.5
feature_473,0.0,0.32071047955920223,0.31727958860754746,0.9333333333333333,0.0,0.0008641799042498771,0.0038663777430655534,122.0,157.0,False,False,0.0,139.5
feature_095,0.0,0.2539575474115774,0.2539575474115774,1.0,0.0,0.001453101833228663,0.0016896427522567368,180.0,105.0,False,False,0.0,142.5
feature_443,0.0,0.20487154364084956,0.20487154364084956,1.0,0.0,0.0032800575898533136,0.006730947168823443,257.0,29.0,False,False,0.0,143.0
feature_054,0.0,0.20978112163883111,-0.2051617678423995,0.9333333333333333,0.0,0.002584112359088714,0.005773167824102429,253.0,41.0,False,False,0.0,147.0
feature_486,0.0,0.3306884432888094,0.3306884432888094,1.0,0.0,0.0006667622025725665,0.0036277477935692144,116.0,179.0,False,False,0.0,147.5
feature_485,0.0,0.22351770585727043,-0.20270333176699365,0.7333333333333334,0.0,0.001967288132740545,0.0024444378996623176,224.0,72.0,False,False,0.0,148.0
feature_170,0.0,0.257073603305649,0.2460577989178418,0.9333333333333333,0.0,0.0013083929413599206,0.0017197284617979894,176.0,124.0,False,False,0.0,150.0
feature_283,0.0,0.30955525495760483,-0.29204796695738616,0.8666666666666667,0.0,0.0006715730500771418,0.0024055794405274384,130.0,178.0,False,False,0.0,154.0
feature_269,0.0,0.21667594250882768,0.21362117198903904,0.9333333333333333,0.0,0.0019637784507531694,0.005323960750589876,240.0,73.0,False,False,0.0,156.5
feature_493,0.0,0.46700432934469893,-0.46700432934469893,1.0,0.0,1.553591000569613e-07,0.0026289026222474123,51.0,264.0,False,False,0.0,157.5
feature_062,0.0,0.3793559320431275,-0.3793559320431275,1.0,0.0,0.00015502946873627164,0.005466960358225365,86.0,233.0,False,False,0.0,159.5
feature_157,0.0,0.4452386163977478,-0.4452386163977478,1.0,0.0,5.834855142379983e-06,0.00016960596902947957,59.0,260.0,False,False,0.0,159.5
feature_238,0.0,0.18390133011603887,0.006628393484189571,0.5333333333333333,0.0,0.003929041123161566,0.006173812627900243,302.0,20.0,False,False,0.0,161.0
feature_066,0.0,0.30319313548110727,0.30319313548110727,1.0,0.0,0.0005555109551567182,0.0056572510065576904,133.0,191.0,False,False,0.0,162.0
feature_248,0.0,0.3355522280126656,-0.3355522280126656,1.0,0.0,0.0003640189248692749,0.00523235773229227,111.0,215.0,False,False,0.0,163.0
feature_101,0.0,0.2925485630464942,-0.22505908784301878,0.8,0.0,0.0006243383588079797,0.0015321192526617654,148.0,184.0,False,False,0.0,166.0
feature_320,0.0,0.18965019565725383,-0.14250665137768995,0.8,0.0,0.0022268568842504794,0.005277142934595119,283.0,54.0,False,False,0.0,168.5
feature_183,0.0,0.2381372844231752,0.23550233751582136,0.9333333333333333,0.0,0.0011525758627278855,0.007770735164692332,201.0,137.0,False,False,0.0,169.0
feature_153,0.0,0.18022444810016475,-0.18022444810016475,1.0,0.0,0.0028648712280279023,0.006208873369953511,308.0,37.0,False,False,0.0,172.5
feature_549,0.0,0.18513504860103847,-0.18416852599881947,0.9333333333333333,0.0,0.00237543513982044,0.00497469270581334,298.0,48.0,False,False,0.0,173.0
feature_084,0.0,0.203996728400363,-0.06349232620896486,0.5333333333333333,0.0,0.0016599788490448204,0.0022630916247588727,259.0,96.0,False,False,0.0,177.5
feature_184,0.0,0.23069566828390203,0.14986498444407176,0.8666666666666667,0.0,0.001113369063670992,0.00523684841536539,211.0,145.0,False,False,0.0,178.0
feature_484,0.0,0.18621280963333517,-0.13402208833261745,0.7333333333333334,0.0,0.002081247464398454,0.0017061022626160473,295.0,65.0,False,False,0.0,180.0
feature_182,0.0,0.18133212804125776,-0.18133212804125776,1.0,0.0,0.002211948045617227,0.006937071691409887,305.0,56.0,False,False,0.0,180.5
feature_200,0.0,0.20384513598415474,0.16257819669458456,0.8,0.0,0.0014387681549133577,0.0071192431839946675,260.0,109.0,False,False,0.0,184.5
feature_445,0.0,0.21602497142411312,0.21602497142411312,1.0,0.0,0.0012691724127208794,0.004077138495894367,245.0,127.0,False,False,0.0,186.0
feature_474,0.0,0.22023195846364413,0.09332360051893027,0.6666666666666666,0.0,0.0011336702296908456,0.004020864980253097,230.0,142.0,False,False,0.0,186.0
feature_289,0.0,0.26821349239858056,-0.23729424453381961,0.8666666666666667,0.0,0.0004126176321346653,0.002297360642784552,166.0,208.0,False,False,0.0,187.0
feature_570,0.0,0.2193188691354828,0.03249259618481735,0.6,0.0,0.0010589168524156646,0.005367346605602425,233.0,148.0,False,False,0.0,190.5
feature_377,0.0,0.16110283769015668,-0.06747247776469353,0.6666666666666667,0.0,0.002917450079190291,0.005189528597108433,346.0,36.0,False,False,0.0,191.0
feature_028,0.0,0.293653470436675,-0.27271923927627423,0.9333333333333333,0.0,0.00011602950817085977,0.004063088388512599,146.0,243.0,False,False,0.0,194.5
feature_070,0.0,0.2990324740327002,-0.2990324740327002,1.0,0.0,1.703297093658319e-05,0.0032684628869669697,138.0,256.0,False,False,0.0,197.0
feature_291,0.0,0.17494714433712358,0.03051519356311884,0.5333333333333333,0.0,0.0018389889308322882,0.004787195828784827,319.0,80.0,False,False,0.0,199.5
feature_569,0.0,0.2015239064338491,-0.151098382183111,0.8666666666666667,0.0,0.0011578322887192665,0.0031636218920721463,264.0,136.0,False,False,0.0,200.0
feature_287,0.0,0.15010387307451858,-0.13648030861001823,0.8666666666666667,0.0,0.0030571268548273893,0.0029463121282006545,368.0,35.0,False,False,0.0,201.5
feature_128,0.0,0.17671916274707009,-0.12947441251738903,0.7333333333333334,0.0,0.0017373786323175023,0.006804257414845791,314.0,91.0,False,False,0.0,202.5
feature_448,0.0,0.2622800680130924,-0.2622800680130924,1.0,0.0,0.0001489681057085913,0.005736108101882535,171.0,234.0,False,False,0.0,202.5
feature_579,0.0,0.1931829425495478,0.09464640363479689,0.6666666666666666,0.0,0.001253295884070112,0.0013804035527857474,277.0,128.0,False,False,0.0,202.5
feature_109,0.0,0.20544133081738522,-0.18562039018048238,0.8,0.0,0.001017959791384321,0.0022876881000091346,256.0,150.0,False,False,0.0,203.0
feature_096,0.0,0.23806542032131178,-0.1196332884934111,0.8,0.0,0.0004368609411523525,0.0019431294179575662,202.0,205.0,False,False,0.0,203.5
feature_417,0.0,0.15920244300319364,-0.12323795782641181,0.8666666666666667,0.0,0.0022498799050182016,0.005244835840111956,354.0,53.0,False,False,0.0,203.5
feature_027,0.0,0.2817757478279504,0.2739285008854476,0.9333333333333333,0.0,2.9143162806364753e-05,0.003313742683492987,158.0,255.0,False,False,0.0,206.5
feature_148,0.0,0.2597097096816012,-0.21434231633557396,0.8666666666666667,0.0,0.00013396483512567167,0.0017630003993804905,174.0,239.0,False,False,0.0,206.5
feature_159,0.0,0.1766251086363804,0.14667241755041943,0.9333333333333333,0.0,0.0016203297838856955,0.004228000591808923,315.0,99.0,False,False,0.0,207.0
feature_440,0.0,0.23461754815457928,-0.23325891532929763,0.9333333333333333,0.0,0.00041554035062752283,0.002562913842632553,207.0,207.0,False,False,0.0,207.0
feature_167,0.0,0.24741924700324386,-0.1388112418629724,0.8,0.0,0.00017923980444582247,0.0023349714392371427,187.0,229.0,False,False,0.0,208.0
feature_047,0.0,0.2676241260274492,0.22866564565177755,0.8,0.0,8.404906615820384e-05,0.005155414858976063,167.0,250.0,False,False,0.0,208.5
feature_224,0.0,0.1868173502969567,-0.15920517091328923,0.9333333333333333,0.0,0.001202557080787986,0.005729327301514207,292.0,133.0,False,False,0.0,212.5
feature_227,0.0,0.2000252421110135,-0.14225092250616692,0.8,0.0,0.0008073274806482345,0.0042592640032079986,267.0,162.0,False,False,0.0,214.5
feature_522,0.0,0.16257208847720564,0.16257208847720564,1.0,0.0,0.001727165387928185,0.004402920015132515,341.0,92.0,False,False,0.0,216.5
feature_429,0.0,0.12704924351919977,-0.0941171255118637,0.6666666666666667,0.0,0.0031072926256046664,0.006474390098498096,402.0,32.0,False,False,0.0,217.0
feature_335,0.0,0.24716570083664557,-0.22723502581363875,0.9333333333333333,0.0,9.284031795718968e-05,0.004216242797818789,188.0,248.0,False,False,0.0,218.0
feature_546,0.0,0.2362097078515158,0.11657832319934937,0.7333333333333333,0.0,0.00017856349552885877,0.0014026897614796462,206.0,230.0,False,False,0.0,218.0
feature_428,0.0,0.22659530479117407,-0.22659530479117407,1.0,0.0,0.0002859707039184773,0.001955301369697425,220.0,220.0,False,False,0.0,220.0
feature_306,0.0,0.15265176863695368,0.10498595762793199,0.6666666666666666,0.0,0.0019225013876390418,0.0035964806968309753,366.0,75.0,False,False,0.0,220.5
feature_489,0.0,0.2171145770101304,0.16172494858486144,0.7333333333333333,0.0,0.0004495412802919188,0.0018996674974388788,239.0,203.0,False,False,0.0,221.0
feature_552,0.0,0.12185715000050713,0.02278134356513069,0.5333333333333333,0.0,0.0032903447113989326,0.006533067737466288,416.0,28.0,False,False,0.0,222.0
feature_416,0.0,0.19879077548616167,-0.17432922266942763,0.8666666666666667,0.0,0.0006569615730495044,0.006051145690228893,268.0,180.0,False,False,0.0,224.0
feature_158,0.0,0.2291359594649907,0.17699058738759937,0.8,0.0,0.00014261621087045354,0.0004742948631128947,214.0,238.0,False,False,0.0,226.0
feature_105,0.0,0.16196401436217922,0.10090704177225024,0.6666666666666666,0.0,0.001354806627953222,0.00206638078881899,342.0,117.0,False,False,0.0,229.5
feature_586,0.0,0.17640686436001365,0.07535766584660701,0.5333333333333333,0.0,0.0011230542971124371,0.006754733845671439,316.0,144.0,False,False,0.0,230.0
feature_080,0.0,0.16171393209540483,-0.11622180617035459,0.8,0.0,0.0013435211685946709,0.0038464489546389258,344.0,119.0,False,False,0.0,231.5
feature_023,0.0,0.19455141943348617,0.18758458051483642,0.8666666666666667,0.0,0.0005813028120349063,0.004877009286585126,276.0,188.0,False,False,0.0,232.0
feature_112,0.0,0.16392831425879414,0.10308633794322268,0.8,0.0,0.0012464653680961668,0.002981259014343089,336.0,129.0,False,False,0.0,232.5
feature_456,0.0,0.16400361341822156,-0.07420733122474488,0.5333333333333333,0.0,0.001242869386142644,0.0020660373537799526,335.0,130.0,False,False,0.0,232.5
feature_495,0.0,0.2119437774055398,-0.1702154226112356,0.8,0.0,0.0003779167689339261,0.004248626540814577,252.0,214.0,False,False,0.0,233.0
feature_419,0.0,0.18464394314970614,0.12410711956473533,0.7333333333333333,0.0,0.0007276053900277986,0.002371167892879722,299.0,170.0,False,False,0.0,234.5
